datetime,store_id,store_taxonomies,customer_id,customer_taxonomies,product_id,product_taxonomies,action,elasticity_type,current_discount_pct,recommended_discount_pct,expected_revenue_change_pct,expected_profit_change_pct,base_qty,simulated_qty,base_revenue,base_profit,simulated_revenue,simulated_profit,estimated_discount_cost
2024-10-24 19:13:00,S06,hypermarket,C0462,occasional,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-09-02 17:25:00,S05,specialty,C0175,churned,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,15,15.0,1467.9,668.94,1566.6,767.63,0.0
2024-12-14 12:55:00,S20,convenience,C0484,at_risk,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,13,13.0,1272.18,579.75,1357.72,665.28,0.0
2024-01-22 19:31:00,S19,mini_mart,C0137,occasional,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,15,15.0,1467.9,668.94,1566.6,767.63,0.0
2024-02-26 17:04:00,S03,supermarket,C0081,unknown,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,13,13.0,1272.18,579.75,1357.72,665.28,0.0
2024-06-04 16:09:00,S06,hypermarket,C0450,churned,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,15,15.0,1467.9,668.94,1566.6,767.63,0.0
2024-05-27 19:39:00,S12,convenience,C0241,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-04-12 11:55:00,S11,hypermarket,C0093,new,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,11,11.0,1076.46,490.55,1148.84,562.93,0.0
2024-11-01 11:14:00,S05,specialty,C0411,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,12,12.0,1174.32,535.15,1253.28,614.11,0.0
2024-11-30 13:40:00,S08,supermarket,C0475,churned,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,15,15.0,1467.9,668.94,1566.6,767.63,0.0
2024-07-18 19:32:00,S13,supermarket,C0135,churned,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,11,11.0,1076.46,490.55,1148.84,562.93,0.0
2024-10-29 17:51:00,S15,specialty,C0027,occasional,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,15,15.0,1467.9,668.94,1566.6,767.63,0.0
2024-01-07 15:12:00,S06,hypermarket,,General Customer,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,10,10.0,978.6,445.96,1044.4,511.76,0.0
2024-10-03 10:22:00,S05,specialty,C0486,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-09-08 19:10:00,S04,mini_mart,C0211,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-12-20 14:20:00,S07,convenience,C0285,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-12-27 11:08:00,S19,mini_mart,C0004,at_risk,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,13,13.0,1272.18,579.75,1357.72,665.28,0.0
2024-07-07 11:23:00,S16,hypermarket,C0389,at_risk,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,13,13.0,1272.18,579.75,1357.72,665.28,0.0
2024-06-10 08:47:00,S12,convenience,C0344,at_risk,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,11,11.0,1076.46,490.55,1148.84,562.93,0.0
2024-10-14 19:28:00,S01,hypermarket,C0434,at_risk,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,13,13.0,1272.18,579.75,1357.72,665.28,0.0
2024-11-24 12:29:00,S20,convenience,C0161,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-06-27 08:17:00,S08,supermarket,C0346,loyal,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,14,14.0,1370.04,624.34,1462.16,716.46,0.0
2024-06-23 20:11:00,S10,specialty,C0045,churned,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,17,17.0,1663.62,758.13,1775.48,869.99,0.0
2024-09-24 16:33:00,S01,hypermarket,C0140,churned,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,12,12.0,1174.32,535.15,1253.28,614.11,0.0
2024-02-15 11:25:00,S12,convenience,C0307,occasional,P049,fresh_food,Reduce Discount,inelastic,6.3,0,6.8,12.7,10,10.0,978.6,445.96,1044.4,511.76,0.0
2024-10-18 13:30:00,S18,supermarket,C0430,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,2189.16,1072.69,2189.16,1072.69,0.0
2024-05-01 14:38:00,S11,hypermarket,C0419,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-03-14 17:35:00,S15,specialty,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-12-06 20:04:00,S09,convenience,C0249,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-12-04 16:03:00,S13,supermarket,C0340,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-01-08 08:16:00,S19,mini_mart,C0402,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-06-11 17:47:00,S06,hypermarket,C0434,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-05-21 20:06:00,S04,mini_mart,C0092,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-03-10 18:14:00,S06,hypermarket,C0277,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-03-08 20:25:00,S12,convenience,C0190,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-01-18 15:27:00,S19,mini_mart,C0498,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-11-28 12:57:00,S20,convenience,C0429,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-09-25 09:50:00,S17,convenience,C0244,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-11-18 09:38:00,S11,hypermarket,C0427,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-10-31 09:06:00,S18,supermarket,C0263,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-12-12 16:58:00,S18,supermarket,C0122,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,6,6.0,1094.58,536.34,1094.58,536.34,0.0
2024-11-09 15:23:00,S03,supermarket,C0006,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-03-05 08:30:00,S08,supermarket,C0317,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-05-10 18:56:00,S08,supermarket,C0454,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-02-24 14:12:00,S18,supermarket,C0031,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-07-04 09:14:00,S02,convenience,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-05-17 17:41:00,S20,convenience,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-09-01 20:26:00,S04,mini_mart,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-03-07 14:54:00,S11,hypermarket,C0068,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-04-20 09:00:00,S14,mini_mart,C0369,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-09-13 16:46:00,S04,mini_mart,C0494,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-08-01 19:20:00,S18,supermarket,C0065,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-08-26 12:44:00,S05,specialty,C0383,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-12-03 10:43:00,S15,specialty,C0291,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-07-09 20:36:00,S04,mini_mart,C0500,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-01-31 19:50:00,S12,convenience,C0317,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-06-19 14:01:00,S12,convenience,C0427,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-10-22 09:02:00,S11,hypermarket,C0102,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-10-04 18:21:00,S12,convenience,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-12-12 11:23:00,S07,convenience,C0291,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-01-31 17:17:00,S19,mini_mart,C0188,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-03-19 11:33:00,S15,specialty,C0316,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-02-01 15:55:00,S10,specialty,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-03-05 20:52:00,S08,supermarket,C0435,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-02-28 13:07:00,S20,convenience,C0301,unknown,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-04-14 13:57:00,S11,hypermarket,C0434,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-03-07 12:32:00,S16,hypermarket,C0116,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-03-06 08:06:00,S11,hypermarket,C0362,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-09-13 17:00:00,S18,supermarket,C0429,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-07-14 19:22:00,S19,mini_mart,C0086,loyal,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-09-11 08:07:00,S07,convenience,C0245,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-11-26 16:07:00,S13,supermarket,C0178,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-04-30 10:17:00,S07,convenience,C0440,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-02-11 09:40:00,S19,mini_mart,C0243,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-08-14 08:48:00,S19,mini_mart,C0012,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-02-18 10:47:00,S03,supermarket,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-05-05 20:55:00,S03,supermarket,C0367,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-05-17 10:17:00,S05,specialty,C0387,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-02-21 16:34:00,S18,supermarket,C0295,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-09-01 08:51:00,S12,convenience,C0433,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,2189.16,1072.69,2189.16,1072.69,0.0
2024-03-30 09:09:00,S02,convenience,C0493,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-11-05 16:17:00,S18,supermarket,C0488,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-04-27 08:02:00,S08,supermarket,C0499,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-06-20 11:09:00,S14,mini_mart,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,8,8.0,1459.44,715.13,1459.44,715.13,0.0
2024-01-14 11:07:00,S10,specialty,C0107,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-04-05 11:37:00,S01,hypermarket,C0314,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-10-01 18:17:00,S16,hypermarket,C0314,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-12-23 11:05:00,S03,supermarket,C0189,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-07-09 11:55:00,S12,convenience,C0475,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-03-06 19:56:00,S09,convenience,C0177,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,2189.16,1072.69,2189.16,1072.69,0.0
2024-05-13 12:32:00,S09,convenience,C0037,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-10-02 12:52:00,S17,convenience,C0329,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,9,9.0,1641.87,804.52,1641.87,804.52,0.0
2024-01-13 17:36:00,S20,convenience,C0152,occasional,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-06-28 20:25:00,S09,convenience,C0198,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-10-12 20:08:00,S07,convenience,C0164,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-11-11 17:53:00,S07,convenience,C0110,churned,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,1824.3,893.91,1824.3,893.91,0.0
2024-05-28 17:09:00,S07,convenience,C0384,at_risk,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,7,7.0,1277.01,625.73,1277.01,625.73,0.0
2024-05-07 09:41:00,S02,convenience,,General Customer,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,2189.16,1072.69,2189.16,1072.69,0.0
2024-08-19 18:20:00,S05,specialty,C0073,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-08-26 08:27:00,S20,convenience,C0453,new,P050,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,2006.73,983.3,2006.73,983.3,0.0
2024-03-12 11:28:00,S11,hypermarket,C0083,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-07-10 20:11:00,S01,hypermarket,C0282,occasional,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,13,13.0,4134.91,1902.06,4134.91,1902.06,0.0
2024-12-03 13:31:00,S09,convenience,C0015,churned,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-05-31 09:48:00,S07,convenience,C0283,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-10-05 15:56:00,S17,convenience,C0491,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-02-06 20:39:00,S15,specialty,,General Customer,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,13,13.0,4134.91,1902.06,4134.91,1902.06,0.0
2024-11-11 18:24:00,S19,mini_mart,C0307,occasional,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-09-10 12:57:00,S04,mini_mart,C0374,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,15,15.0,4771.05,2194.68,4771.05,2194.68,0.0
2024-03-06 08:50:00,S08,supermarket,C0313,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-09-24 14:13:00,S02,convenience,C0303,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-12-18 11:13:00,S10,specialty,,General Customer,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,15,15.0,4771.05,2194.68,4771.05,2194.68,0.0
2024-12-05 18:05:00,S19,mini_mart,C0077,occasional,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-04-08 20:21:00,S11,hypermarket,C0104,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-09-29 16:58:00,S06,hypermarket,C0034,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-05-27 14:40:00,S16,hypermarket,C0483,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-10-15 12:01:00,S08,supermarket,C0340,churned,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-07-13 13:48:00,S01,hypermarket,C0105,churned,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-06-01 15:10:00,S19,mini_mart,C0228,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,3498.77,1609.43,3498.77,1609.43,0.0
2024-11-10 16:47:00,S15,specialty,C0179,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,3498.77,1609.43,3498.77,1609.43,0.0
2024-10-07 18:08:00,S15,specialty,C0278,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-03-12 09:01:00,S04,mini_mart,C0106,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-03-09 15:05:00,S18,supermarket,C0074,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,3498.77,1609.43,3498.77,1609.43,0.0
2024-12-01 13:40:00,S02,convenience,C0001,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-01-27 13:25:00,S05,specialty,C0152,occasional,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-07-23 13:34:00,S01,hypermarket,C0161,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-09-05 10:24:00,S17,convenience,,General Customer,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-10-16 08:25:00,S18,supermarket,C0041,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-10-18 10:32:00,S10,specialty,C0312,occasional,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-01-29 12:00:00,S11,hypermarket,C0188,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-06-19 17:54:00,S16,hypermarket,C0183,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,3498.77,1609.43,3498.77,1609.43,0.0
2024-09-14 08:30:00,S04,mini_mart,C0491,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-11-02 11:06:00,S10,specialty,C0184,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,15,15.0,4771.05,2194.68,4771.05,2194.68,0.0
2024-12-19 19:22:00,S08,supermarket,C0144,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,3180.7,1463.12,3180.7,1463.12,0.0
2024-07-26 13:04:00,S05,specialty,C0126,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-08-08 17:53:00,S10,specialty,C0224,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,13,13.0,4134.91,1902.06,4134.91,1902.06,0.0
2024-05-20 11:47:00,S06,hypermarket,C0387,occasional,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-03-06 09:26:00,S17,convenience,C0083,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,3498.77,1609.43,3498.77,1609.43,0.0
2024-03-27 08:18:00,S01,hypermarket,C0316,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-07-05 10:53:00,S18,supermarket,C0010,churned,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,16,16.0,5089.12,2341.0,5089.12,2341.0,0.0
2024-12-12 16:15:00,S14,mini_mart,C0346,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-03-01 17:22:00,S17,convenience,,General Customer,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,17,17.0,5407.19,2487.31,5407.19,2487.31,0.0
2024-03-01 19:27:00,S10,specialty,C0384,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-04-21 08:31:00,S18,supermarket,,General Customer,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,11,11.0,3498.77,1609.43,3498.77,1609.43,0.0
2024-02-13 16:14:00,S18,supermarket,C0189,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-08-27 09:57:00,S05,specialty,C0365,churned,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,10,10.0,3180.7,1463.12,3180.7,1463.12,0.0
2024-09-05 14:56:00,S07,convenience,C0444,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,13,13.0,4134.91,1902.06,4134.91,1902.06,0.0
2024-07-15 11:08:00,S12,convenience,C0008,new,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-03-26 14:21:00,S04,mini_mart,C0031,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,14,14.0,4452.98,2048.37,4452.98,2048.37,0.0
2024-06-04 10:48:00,S14,mini_mart,,General Customer,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,12,12.0,3816.84,1755.75,3816.84,1755.75,0.0
2024-07-28 17:24:00,S08,supermarket,C0104,loyal,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,13,13.0,4134.91,1902.06,4134.91,1902.06,0.0
2024-02-23 19:09:00,S13,supermarket,C0129,at_risk,P051,fresh_food,Keep Current,inelastic,0.0,0,0.0,0.0,15,15.0,4771.05,2194.68,4771.05,2194.68,0.0
