datetime,product_id,price,qty,customer_id,promotion_id,store_id,po_id
2024-11-20 19:13:00,P006,71.46,18,C0426,,S17,PO02723
2024-08-08 13:21:00,P014,160.41,7,C0335,,S11,PO02724
2024-05-21 18:10:00,P072,88.17,14,C0195,,S20,PO02725
2026-10-10 00:00:00,P027,131.12,16,C0405,,S14,PO02726
2024-05-10 10:36:00,P016,231.5,9,C0238,,S07,PO02727
2024-11-22 17:46:00,P014,173.27,6,C0366,,S11,PO02728
2024-06-06 18:54:00,P023,66.23,10,C0016,,S13,PO02729
2024-05-17 13:49:00,P041,283.78,16,C0399,PROMO033,S07,PO02730
2024-01-06 09:14:00,P059,225.97,17,C0226,,S03,PO02731
2024-10-01 08:03:00,P036,99.62,15,C0045,PROMO019,S03,PO02732
2024-05-30 11:05:00,P028,227.49,6,C0309,PROMO026,S20,PO02733
2024-10-16 15:23:00,P064,91.98,6,C0105,,S18,PO02734
2024-08-15 09:11:00,P073,133.18,16,C0258,PROMO002,S04,PO02735
2024-05-02 14:53:00,P077,320.5,16,C0398,PROMO032,S05,PO02736
2024-09-02 18:06:00,P043,299.61,9,C0180,,S11,PO02737
2024-03-22 13:53:00,P062,297.33,5,C0344,PROMO026,S01,PO02738
2024-08-17 09:55:00,P078,172.49,9,C0460,,S13,PO02739
2024-11-02 15:33:00,P066,136.57,14,C0239,,S17,PO02740
2024-09-15 10:18:00,P076,,17,C0014,,S08,PO02741
2024-12-15 19:17:00,P003,33.51,9,C0128,,S10,PO02742
2024-10-29 15:25:00,P031,58.15,8,C0439,,S08,PO02743
2024-10-11 13:58:00,P080,22.61,18,C0082,,S02,PO02744
2024-04-30 17:19:00,P018,263.04,16,C0384,,S16,PO02745
2024-08-29 10:39:00,P038,72.59,9,C0207,,S05,PO02746
2024-08-05 17:40:00,P049,105.47,12,C0210,,S02,PO02747
2024-01-21 17:56:00,P031,56.37,12,C0455,,S11,PO02748
2024-04-22 20:47:00,P018,279.76,18,C0285,,S11,PO02749
2024-06-19 11:20:00,P006,74.06,17,,,S14,PO02750
2024-05-07 12:47:00,P037,86.01,6,C0235,PROMO027,S11,PO02751
2024-05-16 14:56:00,P044,197.64,13,C0249,,S07,PO02752
2024-02-11 16:10:00,P070,239.98,14,C0056,,S08,PO02753
2024-03-07 18:40:00,P029,122.07,19,C0391,,S17,PO02754
2024-03-19 20:06:00,P042,53.13,7,C0453,PROMO001,S01,PO02755
2024-04-07 18:08:00,P009,155.55,13,,,S03,PO02756
2024-01-08 19:57:00,P025,17.72,7,C0054,,S05,PO02757
2024-12-21 09:13:00,P027,143.76,18,C0094,PROMO033,S06,PO02758
2024-02-28 12:51:00,P076,90.59,18,C0210,,S08,PO02759
2024-09-17 14:17:00,P065,335.52,11,C0437,PROMO009,S15,PO02760
2024-12-22 20:27:00,P040,82.13,15,C0203,PROMO015,S08,PO02761
2024-08-17 17:39:00,P055,231.89,16,C0181,,S20,PO02762
2024-02-05 09:40:00,P032,,19,C0311,,S10,PO02763
2024-07-12 13:28:00,P074,320.6,17,C0460,,S07,PO02764
2024-10-31 09:17:00,P035,123.36,10,C0082,PROMO039,S12,PO02765
2024-05-20 11:47:00,P051,329.53,12,C0387,,S06,PO02766
2024-11-15 12:01:00,P061,120.24,14,C0433,PROMO020,S17,PO02767
2024-03-16 10:08:00,P079,81.04,10,C0444,,S05,PO02768
2024-02-19 15:38:00,P062,320.3,6,C0021,,S13,PO02769
2024-10-18 14:00:00,P055,218.74,15,C0308,PROMO004,S20,PO02770
2024-10-29 08:38:00,P069,231.96,14,C0157,,S18,PO02771
2024-06-12 12:32:00,P023,58.63,14,C0264,,S13,PO02772
2024-09-18 12:01:00,P060,149.79,10,C0314,,S15,PO02773
2024-06-23 20:11:00,P037,95.03,8,C0493,PROMO039,S03,PO02774
2024-02-28 18:49:00,P043,0,14,C0140,,S16,PO02775
2024-01-15 16:09:00,P026,242.96,8,C0159,,S07,PO02776
2024-03-29 20:07:00,P001,140.93,9,C0014,,S17,PO02777
2024-03-31 15:49:00,P048,96.1,8,,,S13,PO02778
2024-06-21 10:17:00,P054,269.21,17,C0405,,S12,PO02779
2024-02-01 15:55:00,P050,187.09,10,,,S10,PO02780
2024-05-25 17:25:00,P076,91.92,18,C0073,,S14,PO02781
2024-06-08 20:14:00,P005,273.44,18,C0128,,S13,PO02782
2024-05-18 15:19:00,P073,119.88,12,C0167,,S07,PO02783
2024-01-17 09:33:00,P056,292.26,18,C0357,PROMO008,S17,PO02784
2024-06-10 19:45:00,P063,287.18,15,C0378,,S02,PO02785
2024-03-05 20:52:00,P050,171.43,8,C0435,,S08,PO02786
2024-06-12 09:05:00,P032,193.03,20,C0490,,S02,PO02787
2024-11-16 19:29:00,P047,137.5,6,C0029,,S05,PO02788
2024-10-28 10:53:00,P034,51.12,16,C0467,,S05,PO02789
2024-10-23 12:06:00,P033,196.58,14,C0254,,S20,PO02790
2024-07-22 13:17:00,P075,48.72,13,C0166,,S01,PO02791
2024-12-26 15:58:00,P015,24.64,14,C0095,,S13,PO02792
2024-03-06 09:26:00,P051,328.84,11,C0083,,S17,PO02793
2024-02-05 10:26:00,P025,17.52,8,C0434,,S06,PO02794
2024-08-09 16:30:00,P055,213.57,18,C0259,,S10,PO02795
2024-08-15 10:18:00,P065,295.52,13,,,S13,PO02796
2024-08-15 16:27:00,P076,104.0,15,C0316,,S14,PO02797
2024-10-03 13:38:00,P012,322.45,18,C0112,,S19,PO02798
2024-11-01 09:50:00,P045,58.58,19,C0276,PROMO036,S07,PO02799
2024-03-27 08:18:00,P051,339.7,14,C0316,,S01,PO02800
2024-02-25 12:16:00,P022,138.9,17,,,S01,PO02801
2024-10-09 14:36:00,P013,111.22,19,C0072,,S14,PO02802
2024-06-04 19:55:00,P068,42.48,5,C0427,,S10,PO02803
2024-12-29 18:54:00,P056,291.48,18,C0181,PROMO008,S12,PO02804
2024-07-02 11:37:00,P024,364.99,15,C0138,,S07,PO02805
2024-05-02 19:58:00,P063,270.27,21,C0187,,S17,PO02806
2024-12-23 11:23:00,P015,28.16,8,C0462,,S19,PO02807
2024-10-23 16:47:00,P028,206.24,6,C0206,PROMO002,S02,PO02808
2024-06-20 10:11:00,P024,368.86,7,C0197,,S09,PO02809
2024-11-26 10:03:00,P053,,7,C0112,PROMO021,S06,PO02810
2024-12-14 13:00:00,P011,207.98,7,C0301,,S03,PO02811
2024-07-09 08:14:00,P049,117.22,7,C0128,,S09,PO02812
2024-10-17 16:58:00,P009,169.32,9,C0351,,S01,PO02813
2024-09-09 19:32:00,P075,43.48,14,C0241,,S16,PO02814
2024-11-11 11:53:00,P063,270.95,20,C0010,PROMO019,S02,PO02815
2024-11-22 14:07:00,P035,123.65,13,C0008,,S19,PO02816
2024-02-09 19:46:00,P006,75.44,15,C0100,,S07,PO02817
2024-12-16 15:03:00,P067,329.55,17,C0008,,S13,PO02818
2024-01-16 17:42:00,P078,186.69,9,,,S09,PO02819
2024-11-30 13:47:00,P063,288.44,20,C0485,,S11,PO02820
2024-02-29 19:01:00,P078,178.61,12,C0440,,S11,PO02821
2024-01-28 12:09:00,P048,95.92,8,C0352,,S11,PO02822
2024-12-21 15:28:00,P031,57.03,11,C0370,,S13,PO02823
2024-01-07 08:53:00,P049,112.34,12,C0059,,S12,PO02824
2024-07-05 19:33:00,P043,277.67,13,C0103,,S01,PO02825
2024-02-22 14:06:00,P059,245.92,15,C0412,,S05,PO02826
20-06-2024 13:45,P004,237.21,5,C0126,,S17,PO02827
2024-04-24 17:01:00,P036,105.46,11,C0255,,S12,PO02828
2024-05-26 14:17:00,P058,19.91,7,C0487,,S17,PO02829
2024-03-28 20:47:00,P053,232.14,5,C0193,,S01,PO02830
2024-02-26 08:27:00,P042,50.74,5,C0018,,S12,PO02831
2024-06-07 13:48:00,P006,74.49,20,C0334,,S15,PO02832
2024-10-19 11:42:00,P030,236.33,11,C0497,,S13,PO02833
2024-05-30 15:01:00,P079,81.18,13,C0084,,S12,PO02834
2024-12-08 13:08:00,P055,227.02,14,C0488,,S04,PO02835
2024-02-28 13:07:00,P050,174.99,8,C0301,,S20,PO02836
2024-05-25 18:17:00,P025,15.78,10,C0147,,S17,PO02837
2024-12-21 11:20:00,P074,321.25,18,,,S02,PO02838
2024-06-13 16:23:00,P017,211.64,6,,,S03,PO02839
2024-03-21 17:44:00,P039,224.45,21,C0173,PROMO034,S15,PO02840
2024-06-06 15:01:00,P015,27.19,14,C0494,,S18,PO02841
2024-07-17 14:41:00,P031,53.86,12,C0250,,S07,PO02842
2024-08-03 19:31:00,P022,130.76,21,C0092,,S04,PO02843
2024-08-17 08:42:00,P056,280.34,16,C0030,,S06,PO02844
2024-09-10 19:00:00,P042,48.52,8,C0393,,S09,PO02845
2024-11-04 16:33:00,P029,128.29,18,C0264,,S16,PO02846
2024-01-06 12:39:00,P016,240.44,10,C0140,,S18,PO02847
2024-01-04 09:41:00,P063,277.53,18,C0341,PROMO019,S08,PO02848
2024-12-28 09:12:00,P074,294.96,20,C0067,,S11,PO02849
2024-10-16 10:34:00,P049,105.4,15,C0448,PROMO006,S08,PO02850
2024-05-25 09:45:00,P029,114.65,23,C0119,PROMO016,S10,PO02851
2024-12-06 18:48:00,P012,319.61,17,C0115,,S03,PO02852
2024-02-26 09:54:00,P044,197.31,15,C0193,,S04,PO02853
2024-05-21 09:01:00,P074,304.04,18,C0377,,S05,PO02854
2024-12-22 16:47:00,P041,306.77,11,C0390,,S19,PO02855
2024-11-29 20:52:00,P001,138.94,9,C0319,,S02,PO02856
2024-06-14 17:07:00,P076,103.06,12,,,S07,PO02857
2024-04-14 13:57:00,P050,176.33,8,C0434,,S11,PO02858
2024-05-17 10:44:00,P047,146.69,4,C0130,,S17,PO02859
2024-01-29 19:20:00,P078,186.28,10,C0228,,S04,PO02860
2024-07-05 10:53:00,P051,339.27,16,C0010,,S18,PO02861
2024-02-15 08:00:00,P059,235.74,17,C0324,,S05,PO02862
2024-03-28 16:02:00,P038,64.9,9,C0225,,S16,PO02863
2024-02-01 14:18:00,P059,239.53,16,C0151,,S20,PO02864
2024-04-21 10:56:00,P037,97.84,3,C0150,,S02,PO02865
2024-11-06 18:40:00,P077,332.39,12,C0317,PROMO032,S17,PO02866
2024-02-03 11:26:00,P016,248.86,7,C0281,,S19,PO02867
2024-08-08 12:57:00,P062,296.91,4,C0221,,S16,PO02868
2024-07-05 20:21:00,P038,69.77,14,C0386,,S02,PO02869
2024-12-28 20:52:00,P043,275.21,13,C0157,,S07,PO02870
2024-01-11 17:42:00,P029,122.46,14,C0054,,S06,PO02871
2024-06-04 14:07:00,P063,277.38,16,C0402,,S10,PO02872
2024-09-29 13:08:00,P021,138.35,17,C0023,,S18,PO02873
2024-12-12 16:15:00,P051,339.47,12,C0346,,S14,PO02874
2024-07-26 08:02:00,P061,131.26,14,C0401,PROMO020,S13,PO02875
2024-07-15 15:28:00,P010,193.32,9,,,S10,PO02876
2024-03-30 15:02:00,P037,97.84,5,C0404,PROMO027,S04,PO02877
2024-07-08 18:53:00,P017,188.58,11,C0332,,S19,PO02878
2024-09-12 11:48:00,P007,159.02,6,C0312,,S15,PO02879
2024-07-31 12:47:00,P021,138.54,17,C0141,,S15,PO02880
2024-04-22 09:09:00,P062,304.75,5,C0299,,S05,PO02881
2024-06-07 13:13:00,P027,132.02,17,C0224,,S07,PO02882
2024-11-17 13:40:00,P002,219.56,17,C0371,,S19,PO02883
2024-03-29 11:15:00,P014,173.29,6,C0152,,S13,PO02884
2024-08-16 18:33:00,P055,212.45,18,C0058,PROMO021,S04,PO02885
2024-10-14 14:07:00,P046,120.2,15,C0486,,S06,PO02886
2024-03-20 18:30:00,P007,166.17,4,C0121,,S17,PO02887
2024-10-23 12:24:00,P044,181.65,19,C0153,PROMO022,S13,PO02888
2024-02-02 11:24:00,P032,218.45,14,C0035,,S04,PO02889
2024-11-02 13:26:00,P031,56.69,12,,PROMO031,S10,PO02890
2024-08-01 09:03:00,P077,326.89,16,C0177,,S13,PO02891
2024-03-01 18:13:00,P012,316.91,15,C0475,,S13,PO02892
2024-08-03 12:47:00,P036,103.82,12,C0456,,S12,PO02893
2024-02-16 15:13:00,P002,221.06,18,C0123,,S04,PO02894
2024-03-17 10:52:00,P011,221.79,6,C0125,,S16,PO02895
2024-07-13 11:04:00,P066,133.11,15,C0024,PROMO030,S19,PO02896
2024-09-20 19:53:00,P074,299.62,18,C0492,,S09,PO02897
2024-10-22 17:32:00,P013,124.85,13,C0186,,S13,PO02898
2024-09-02 14:30:00,P062,320.01,7,C0445,,S10,PO02899
2024-10-23 17:46:00,P074,285.53,19,C0129,,S04,PO02900
2024-11-29 18:06:00,P042,55.62,7,C0066,,S18,PO02901
2024-05-12 20:18:00,P024,329.95,16,C0416,,S01,PO02902
2024-03-01 17:22:00,P051,302.11,17,,,S17,PO02903
2024-08-21 10:04:00,P063,303.31,16,C0066,,S17,PO02904
2024-07-04 16:47:00,P075,45.78,14,C0128,,S07,PO02905
2024-10-16 12:32:00,P016,218.97,11,C0186,,S20,PO02906
2024-06-01 13:58:00,P024,362.33,13,C0006,,S18,PO02907
2024-05-15 16:36:00,P058,20.0,9,C0322,,S04,PO02908
2024-04-06 08:06:00,P006,73.06,17,C0132,,S19,PO02909
2024-05-05 16:16:00,P027,127.45,19,C0166,,S03,PO02910
2024-11-01 19:18:00,P072,89.75,14,C0263,,S02,PO02911
2024-03-28 18:40:00,P011,216.63,8,C0128,,S17,PO02912
2024-06-30 15:52:00,P039,215.55,23,C0176,PROMO034,S14,PO02913
2024-12-20 11:18:00,P001,143.4,11,C0255,,S10,PO02914
2024-01-30 15:00:00,P006,80.12,13,,,S10,PO02915
2024-03-17 11:44:00,P069,201.39,13,C0456,,S05,PO02916
2024-04-01 15:16:00,P074,295.66,18,,,S11,PO02917
2024-11-15 15:00:00,P067,308.92,20,C0361,,S20,PO02918
2024-03-18 20:47:00,P069,229.56,17,C0102,PROMO007,S02,PO02919
2024-12-08 12:49:00,P031,52.85,10,C0038,,S07,PO02920
2024-09-26 12:42:00,P019,218.84,2,C0307,,S07,PO02921
2024-12-04 20:53:00,P018,255.84,20,C0222,,S19,PO02922
2024-10-20 09:32:00,P046,126.47,16,C0285,,S05,PO02923
2024-04-09 14:35:00,P080,24.0,15,C0433,,S03,PO02924
2024-08-05 16:16:00,P071,189.8,10,C0262,,S09,PO02925
2024-10-04 08:13:00,P049,109.25,13,C0168,,S13,PO02926
2024-12-11 20:29:00,P059,226.32,-18,C0261,PROMO003,S14,PO02927
2024-05-13 11:17:00,P019,217.4,4,,,S07,PO02928
2024-03-15 13:15:00,P010,192.06,9,C0276,,S07,PO02929
2024-12-26 15:30:00,P048,91.56,8,C0430,PROMO010,S05,PO02930
2024-02-27 16:22:00,P041,297.21,12,C0445,,S13,PO02931
2024-08-21 10:48:00,P004,236.35,8,C0254,,S03,PO02932
2024-07-02 12:33:00,P035,123.83,12,C0128,,S18,PO02933
2024-11-08 17:36:00,P015,25.12,13,C0417,,S03,PO02934
2024-04-28 19:35:00,P043,308.38,11,C0092,,S12,PO02935
2024-11-04 15:06:00,P043,277.83,12,C0280,,S05,PO02936
2024-11-03 11:42:00,P029,128.31,20,C0281,,S01,PO02937
2024-06-12 10:23:00,P013,125.84,15,C0387,,S08,PO02938
2024-10-02 08:31:00,P049,109.01,999,C0127,PROMO006,S06,PO02939
2024-10-25 10:11:00,P068,40.8,7,C0314,,S19,PO02940
2024-08-25 20:44:00,P063,275.94,20,,PROMO019,S12,PO02941
2024-12-11 19:49:00,P074,297.48,18,C0289,,S18,PO02942
2024-06-27 20:12:00,P035,111.14,15,C0050,PROMO002,S06,PO02943
2024-12-28 13:45:00,P041,288.47,14,C0399,,S06,PO02944
2024-11-26 20:55:00,P045,56.93,17,,,S18,PO02945
2024-07-05 14:56:00,P077,318.8,9,C0413,,S16,PO02946
2024-04-22 16:21:00,P076,90.51,17,C0131,,S09,PO02947
2024-06-03 12:01:00,P002,210.37,18,,,S05,PO02948
2024-05-16 10:41:00,P017,212.07,9,C0147,,S13,PO02949
2024-06-15 14:03:00,P073,131.72,10,C0274,,S02,PO02950
2024-09-08 16:34:00,P048,92.92,7,C0256,,S20,PO02951
2024-10-07 19:57:00,P054,275.13,17,C0469,,S06,PO02952
2024-02-27 16:28:00,P057,30.16,16,C0363,,S15,PO02953
2024-09-08 17:01:00,P065,333.45,12,C0283,PROMO040,S14,PO02954
2024-12-08 18:57:00,P067,328.62,16,C0235,,S10,PO02955
2024-01-07 18:12:00,P012,,14,C0313,,S14,PO02956
2024-04-30 19:21:00,P041,297.84,14,C0093,,S03,PO02957
2024-09-07 18:55:00,P010,179.7,15,C0246,,S03,PO02958
2024-04-24 14:00:00,P022,126.75,22,C0059,,S03,PO02959
2024-09-07 08:12:00,P037,95.72,6,C0011,PROMO039,S14,PO02960
2024-04-08 14:53:00,P066,126.41,16,C0140,,S16,PO02961
2024-03-07 08:49:00,P064,99.17,2,,,S18,PO02962
2024-03-31 10:53:00,P016,222.62,10,C0416,,S01,PO02963
2024-03-20 15:42:00,P079,76.36,7,C0195,,S01,PO02964
2024-07-20 14:32:00,P055,233.72,17,,,S12,PO02965
2024-09-23 11:18:00,P032,188.37,24,,,S20,PO02966
2024-10-06 20:51:00,P006,70.6,20,C0460,,S06,PO02967
2024-08-09 08:47:00,P068,45.58,10,C0180,PROMO006,S03,PO02968
2024-12-12 09:20:00,P047,142.08,6,C0137,,S17,PO02969
2024-01-06 14:37:00,P046,132.89,13,C0053,,S14,PO02970
2024-04-11 15:25:00,P064,102.14,5,C0389,,S06,PO02971
2024-08-15 15:09:00,P048,93.79,9,C0116,,S11,PO02972
2024-08-26 20:35:00,P032,209.41,18,C0121,,S10,PO02973
2024-07-22 12:58:00,P039,239.67,13,C0495,,S10,PO02974
2024-04-21 11:41:00,P034,47.67,15,C0219,,S01,PO02975
2024-04-29 12:38:00,P073,130.36,15,C0223,PROMO002,S10,PO02976
2024-03-06 10:10:00,P066,131.03,16,C0037,,S15,PO02977
2024-06-16 14:04:00,P080,21.85,16,C0500,,S02,PO02978
2024-12-09 16:06:00,P046,129.47,12,C0007,,S20,PO02979
2024-08-01 15:50:00,P059,242.55,18,C0337,,S10,PO02980
2024-09-08 14:19:00,P046,123.35,16,C0110,,S01,PO02981
2024-02-21 14:03:00,P045,56.44,18,C0412,PROMO036,S12,PO02982
2024-03-02 08:01:00,P002,225.52,14,C0104,,S14,PO02983
28-07-2024 15:24,P063,269.31,18,C0203,,S03,PO02984
2024-03-03 19:40:00,P068,43.95,9,C0421,PROMO006,S04,PO02985
2024-12-26 20:25:00,P063,303.91,19,C0008,,S05,PO02986
2024-05-14 16:24:00,P033,191.29,15,C0232,,S16,PO02987
2024-03-01 19:27:00,P051,311.34,12,C0384,,S10,PO02988
2024-06-14 19:23:00,P047,127.81,4,C0439,,S06,PO02989
2024-06-24 10:30:00,P069,213.13,16,C0276,,S04,PO02990
2024-07-14 09:50:00,P057,28.31,19,C0166,PROMO037,S05,PO02991
2024-12-22 10:15:00,P046,129.68,15,C0445,,S01,PO02992
2024-07-02 14:18:00,P046,132.27,14,C0204,,S04,PO02993
2024-09-24 12:51:00,P025,16.03,10,C0292,,S02,PO02994
2024-03-22 20:21:00,P018,268.69,22,C0432,PROMO038,S11,PO02995
2024-06-05 12:42:00,P005,272.04,17,C0165,,S07,PO02996
2024-03-23 10:23:00,P062,288.48,7,C0273,,S04,PO02997
2024-11-01 09:14:00,P054,244.01,15,,,S18,PO02998
2024-07-06 12:16:00,P064,96.97,4,C0131,,S11,PO02999
2024-12-20 12:42:00,P052,190.76,5,,,S13,PO03000
2024-10-07 12:39:00,P017,188.22,8,C0113,,S04,PO03001
2024-12-19 10:26:00,P003,35.65,7,C0130,,S05,PO03002
2024-09-17 16:25:00,P045,59.1,17,,,S01,PO03003
2024-01-18 15:20:00,P031,51.09,13,C0054,,S11,PO03004
2024-10-07 12:07:00,P055,242.02,-16,C0009,,S14,PO03005
2024-02-10 09:51:00,P062,303.68,6,C0289,PROMO026,S16,PO03006
2024-08-12 18:02:00,P011,232.86,5,C0440,,S08,PO03007
2024-02-13 13:40:00,P080,23.14,19,C0157,,S17,PO03008
2024-04-25 20:02:00,P024,337.91,15,C0256,,S09,PO03009
2024-09-29 08:10:00,P015,25.04,9,C0270,,S08,PO03010
2024-03-17 12:29:00,P055,220.94,16,C0486,PROMO021,S04,PO03011
2024-02-17 13:33:00,P065,309.22,11,C0186,,S07,PO03012
2024-02-15 18:05:00,P076,91.69,18,C0153,,S08,PO03013
2024-10-16 20:08:00,P016,250.24,9,C0136,,S13,PO03014
2024-02-13 13:47:00,P005,275.8,18,C0281,,S07,PO03015
2024-12-16 17:40:00,P019,210.04,5,C0437,,S01,PO03016
2024-07-28 19:34:00,P079,85.42,9,C0205,,S03,PO03017
2024-07-06 11:28:00,P007,168.7,7,C0390,,S14,PO03018
2024-05-29 15:31:00,P068,40.87,6,C0237,PROMO014,S08,PO03019
2024-05-18 14:49:00,P044,200.7,14,C0437,,S16,PO03020
2024-06-27 17:56:00,P008,62.63,19,C0053,PROMO030,S10,PO03021
2024-04-08 15:19:00,P015,28.37,12,C0276,,S12,PO03022
2024-04-02 15:29:00,P036,92.24,13,C0429,PROMO019,S08,PO03023
2024-09-12 14:05:00,P041,306.69,9,C0049,,S06,PO03024
2024-08-19 17:45:00,P006,76.27,15,C0001,,S02,PO03025
2024-11-03 20:46:00,P042,49.81,8,C0218,,S10,PO03026
2024-11-23 20:28:00,P061,131.07,12,C0287,,S20,PO03027
2024-09-14 08:07:00,P013,113.92,17,C0442,,S06,PO03028
2024-11-10 15:52:00,P033,178.56,16,,,S12,PO03029
2024-05-20 12:53:00,P043,289.63,13,C0312,,S04,PO03030
2024-09-25 14:22:00,P013,115.35,19,C0014,,S18,PO03031
2024-10-06 12:57:00,P017,190.8,12,C0340,,S12,PO03032
2024-06-27 13:09:00,P047,146.68,4,,,S20,PO03033
2024-01-13 12:31:00,P048,106.51,11,C0283,PROMO010,S07,PO03034
2024-10-22 20:36:00,P075,42.89,13,C0090,PROMO028,S04,PO03035
2024-06-20 17:08:00,P017,207.31,13,C0124,,S02,PO03036
2024-02-13 11:44:00,P076,96.59,15,C0196,,S07,PO03037
2024-12-01 11:05:00,P058,21.74,7,C0102,,S03,PO03038
2024-11-17 09:41:00,P070,251.53,15,C0309,PROMO037,S16,PO03039
2024-11-09 09:51:00,P026,255.29,8,,,S05,PO03040
2024-10-21 14:25:00,P006,70.84,17,C0131,,S07,PO03041
2024-07-20 14:22:00,P054,252.55,19,C0259,,S18,PO03042
2024-11-11 11:26:00,P045,57.68,15,C0375,,S15,PO03043
2024-07-22 10:46:00,P016,241.67,7,C0447,,S03,PO03044
2024-12-21 14:06:00,P062,294.26,9,C0430,,S17,PO03045
2024-03-09 08:00:00,P065,310.98,14,C0171,PROMO009,S20,PO03046
2024-07-21 17:43:00,P036,91.51,13,C0133,,S10,PO03047
2024-07-20 09:23:00,P006,71.97,17,C0063,,S07,PO03048
2024-04-21 08:31:00,P051,342.62,11,,,S18,PO03049
2024-01-29 17:33:00,P066,126.73,18,C0077,,S06,PO03050
2024-10-11 11:45:00,P057,27.07,24,C0400,PROMO037,S13,PO03051
2024-10-16 12:28:00,P078,185.53,11,C0279,,S07,PO03052
2024-07-03 14:06:00,P024,318.98,17,C0164,PROMO023,S19,PO03053
2024-08-24 12:09:00,P028,221.2,7,C0010,PROMO028,S17,PO03054
2024-05-15 12:54:00,P059,247.85,13,,,S17,PO03055
2024-02-25 08:39:00,P034,,16,C0311,,S08,PO03056
2024-11-21 20:15:00,P038,71.9,7,C0275,,S18,PO03057
2024-05-24 16:53:00,P016,239.53,9,C0176,,S08,PO03058
2024-03-23 14:34:00,P006,75.94,16,,,S08,PO03059
2024-07-17 19:45:00,P038,74.29,11,C0041,,S05,PO03060
2024-01-28 09:16:00,P036,98.19,12,C0137,,S09,PO03061
2024-02-04 09:32:00,P007,171.02,6,C0255,,S07,PO03062
2024-12-02 18:04:00,P069,211.48,14,C0119,,S01,PO03063
2024-01-30 18:54:00,P045,58.12,20,C0333,PROMO036,S03,PO03064
2024-05-14 14:57:00,P071,206.16,8,C0271,,S05,PO03065
2024-09-19 12:31:00,P053,246.78,6,C0302,,S11,PO03066
2024-04-25 13:13:00,P008,58.05,24,C0365,PROMO001,S08,PO03067
2024-02-19 10:27:00,P036,98.48,12,C0181,,S09,PO03068
2024-05-19 12:53:00,P003,36.24,7,C0109,,S13,PO03069
2024-12-11 13:55:00,P033,183.94,14,C0212,,S15,PO03070
2024-12-19 09:52:00,P029,125.1,17,C0333,,S09,PO03071
2024-03-15 17:02:00,P027,128.06,24,C0160,PROMO033,S15,PO03072
2024-07-02 08:47:00,P030,218.72,14,C0445,,S12,PO03073
2024-11-05 20:44:00,P019,208.95,5,C0491,,S03,PO03074
2024-10-29 18:56:00,P064,99.55,3,C0186,,S15,PO03075
2024-01-22 10:53:00,P024,353.67,13,C0181,,S07,PO03076
2024-08-18 16:27:00,P073,130.8,13,C0185,PROMO002,S10,PO03077
2024-12-14 17:17:00,P003,32.99,10,C0318,,S06,PO03078
2024-08-29 08:06:00,P023,60.38,10,C0404,,S20,PO03079
2024-01-28 18:38:00,P025,17.59,9,C0072,,S05,PO03080
2024-01-20 11:09:00,P010,192.85,11,C0437,,S08,PO03081
2024-05-22 15:25:00,P059,245.54,14,C0413,,S04,PO03082
2024-06-08 19:34:00,P068,41.14,6,C0013,PROMO006,S20,PO03083
2024-12-17 10:29:00,P013,108.97,20,C0387,,S13,PO03084
2024-07-20 09:17:00,P003,34.94,8,C0113,,S01,PO03085
2024-02-29 20:21:00,P006,71.27,19,C0136,,S08,PO03086
2024-02-12 14:39:00,P011,202.07,10,C0275,,S05,PO03087
2024-06-06 12:51:00,P077,294.49,-11,C0014,,S01,PO03088
2024-03-11 14:49:00,P014,165.18,9,C0347,,S03,PO03089
2024-11-15 11:56:00,P026,259.76,7,C0143,,S16,PO03090
2024-08-03 13:46:00,P073,125.52,15,C0168,PROMO002,S10,PO03091
2024-07-20 13:29:00,P043,271.81,11,C0491,,S05,PO03092
2024-03-15 13:28:00,P032,203.11,18,C0058,,S18,PO03093
2024-06-06 09:53:00,P035,126.73,10,C0127,,S01,PO03094
2024-06-04 11:50:00,P006,73.04,18,C0106,,S18,PO03095
2024-10-15 08:04:00,P038,68.36,11,C0106,,S17,PO03096
2024-07-04 14:12:00,P054,255.57,18,C0146,,S01,PO03097
2024-01-21 12:05:00,P029,123.29,18,C0025,,S08,PO03098
2024-03-23 13:11:00,P055,223.17,16,C0395,,S05,PO03099
2024-06-17 12:04:00,P046,123.31,15,C0294,,S08,PO03100
2024-03-07 12:32:00,P050,180.8,7,C0116,,S16,PO03101
2024-03-04 17:27:00,P022,135.78,17,C0113,,S08,PO03102
2024-08-23 12:12:00,P014,167.53,7,C0289,,S12,PO03103
2024-11-14 18:03:00,P010,195.08,8,C0342,,S04,PO03104
2024-03-16 16:31:00,P047,132.79,5,C0087,,S02,PO03105
2024-05-10 15:27:00,P078,175.68,10,C0155,,S06,PO03106
2024-02-15 08:37:00,P055,245.31,13,,,S11,PO03107
2024-10-04 20:15:00,P077,316.99,14,C0436,PROMO006,S05,PO03108
2024-03-27 10:26:00,P039,229.57,18,C0294,,S12,PO03109
2024-12-18 15:26:00,P014,171.03,8,C0278,,S16,PO03110
2024-06-09 16:45:00,P048,95.73,8,C0272,,S03,PO03111
2024-09-18 11:39:00,P001,136.29,9,C0153,,S05,PO03112
2024-02-11 11:31:00,P041,273.21,16,C0152,,S13,PO03113
2024-08-06 11:09:00,P058,20.92,6,C0490,,S03,PO03114
